X,Y,version,station,name,grid,ihdtm_x,ihdtm_y,centroid_x,centroid_y,dtm_area,altbar,aspbar,bfihost,dplbar,dpsbar,farl,fpext,ldp,propwet,rmed1h,rmed1d,rmed2d,saar,saar4170,sprhost,urbconc1990,urbext1990,urbloc1990,urbconc2000,urbext2000,urbloc2000,qmed_suitability,pooling_suitability,data_source,amax_record_length,qmed_obs,qmed_cds2008
487450,143300,3,39011,Wey                   ,GB,487450,143300,477280,137531,391.33,131,11,0.795,24.78,59,0.957,0.0551,50.38,0.35,11,35.9,48,855,869,18.28,0.561,0.0236,0.749,0.801,0.0534,0.8,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,55,25.847,18.3289089
518250,168750,3,39012,Hogsmill              ,GB,518250,168750,520892,161698,72.9,72,342,0.599,11.13,32.1,0.991,0.105,21.14,0.3,10.7,33,42.4,671,682,27.2,0.783,0.2065,0.763,0.904,0.3072,0.839,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,54,13.2985,6.291023539
468050,221100,3,39017,Ray                   ,GB,468050,221100,470669,222038,21.15,89,246,0.238,4.55,28,0.982,0.1584,8.76,0.32,10.1,32.5,39.1,622,650,51.65,0.354,0.006,1.227,-9.999,0.0037,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,44,5.3875,4.327781675
448600,196950,3,39018,Ock                   ,GB,448600,196950,437749,192940,248.21,87,67,0.635,16.91,23.5,0.986,0.2001,34.68,0.31,9.7,32.1,39.5,637,646,29.08,0.625,0.0192,0.919,0.761,0.0196,0.854,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,16,10.45,13.1776702
445850,241150,3,39026,Cherwell              ,GB,445850,241150,449514,249775,204.57,139,159,0.41,16.86,42.5,0.95,0.1055,32.05,0.3,11.4,33.8,41.9,664,700,42.77,0.547,0.0132,0.851,0.747,0.0164,0.733,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,43,15.3,22.86017913
463450,176600,3,39027,Pang                  ,GB,463450,176600,453633,176722,175.68,121,117,0.72,20.73,52.7,0.996,0.0629,41.14,0.31,10.9,31.9,40.6,694,702,22.04,-9.999,0.0046,-9.999,0.684,0.0118,0.679,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,41,2.266,9.080108458
500000,147850,3,39029,Tillingbourne         ,GB,500000,147850,508055,146327,58.78,133,311,0.885,11.66,93.4,0.879,0.0289,21.12,0.36,11.7,35.1,46.7,810,824,14.87,0.313,0.0081,0.706,0.635,0.022,0.777,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,2.009,1.514384113
504550,146750,3,39036,Law Brook             ,GB,504550,146750,507366,144917,16.05,139,335,0.888,4.87,85.7,0.96,0.0173,8.95,0.36,11.9,35.3,47.5,819,835,15.07,-9.999,0.001,-9.999,0.605,0.0084,1.158,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,0.46,0.685950312
418750,168650,3,39037,Kennet                ,GB,418750,168650,410751,170291,136.48,187,96,0.959,15.24,51.3,1,0.0763,28.58,0.34,10.2,31.7,41.1,772,817,5.07,0.471,0.0109,0.776,0.675,0.0065,0.533,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,3.2,2.835388093
527100,143200,3,39053,Mole                  ,GB,527100,143200,526074,136802,91.53,88,10,0.464,10.41,34.3,0.947,0.1985,18.1,0.36,11.7,35.8,47.6,812,826,40.24,0.735,0.0915,0.919,0.887,0.1905,0.836,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,48,25.2315,16.49423021
526200,146150,3,39069,Mole                  ,GB,526200,146150,527515,138659,146.13,81,355,0.445,13.79,29.5,0.955,0.2228,23.48,0.36,11.6,35.1,46.9,795,808,41.53,0.722,0.0739,0.977,0.879,0.1509,0.94,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,37,45.451,25.37993814
448150,196650,3,39081,Ock                   ,GB,448150,196650,437189,192523,233.6,88,58,0.623,16.97,23.8,0.986,0.2022,34.06,0.31,9.7,32.2,39.6,639,647,29.95,0.63,0.0186,0.942,0.759,0.0182,0.912,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,31,10.531,13.23129889
420850,197050,3,39090,Cole                  ,GB,420850,197050,421813,187520,139.8,111,4,0.53,16.45,29.3,0.969,0.208,31.24,0.31,9.5,30.5,38.8,682,680,34.21,0.73,0.0572,1.25,0.859,0.0655,1.268,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,33,13.9,13.47432285
524050,189450,3,39092,Dollis Brook          ,GB,524050,189450,524116,193340,23.72,89,135,0.178,6.31,49.4,0.991,0.0466,12.09,0.29,10.9,33.4,43.7,689,702,50.52,0.843,0.2513,0.838,0.926,0.3444,0.819,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,45,6.8,7.126472241
519250,186250,3,39096,Wealdstone Brook      ,GB,519250,186250,517382,188702,23.45,54,140,0.175,4.85,25.7,0.997,0.1333,9.63,0.29,10.7,31.9,40.6,664,678,50.62,0.906,0.4235,0.984,0.945,0.508,0.997,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,34,12.035,6.525760956
577350,124500,3,40004,Rother                ,GB,577350,124500,566051,125058,204.71,81,114,0.388,17.86,92.6,0.975,0.0575,33.39,0.35,11.6,36.6,48.8,857,861,44.41,0.508,0.0078,0.978,0.684,0.0111,1.06,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,46,37.151,49.84473171
552500,158450,3,40013,Darent                ,GB,552500,158450,550180,155434,98.18,136,31,0.8,7.96,70.7,0.909,0.0394,15.87,0.36,11.7,34.3,46.7,771,782,18.09,0.608,0.0405,0.628,0.829,0.0739,0.654,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,20,8.1055,3.637165938
553050,164250,3,40018,Darent                ,GB,553050,164250,550481,156657,122.24,129,45,0.814,13.66,73.3,0.906,0.0436,23.69,0.32,11.7,34.3,46.4,762,770,17.12,0.592,0.0352,0.906,0.819,0.0651,0.915,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,3.2715,3.927750712
599250,142300,3,40022,Great Stour           ,GB,599250,142300,594506,147890,66.96,91,184,0.744,12.5,40.9,0.967,0.0924,22.81,0.34,11.9,33.3,42.9,726,736,23.3,0.473,0.0128,0.848,0.718,0.0348,0.874,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,41,5.128,3.648204175
553250,105100,3,41003,Cuckmere              ,GB,553250,105100,556551,114104,130.45,52,179,0.405,15.71,50.2,0.978,0.0966,26.97,0.34,11.5,36.2,47.8,814,820,43.55,0.621,0.0221,1.098,0.787,0.0263,1.12,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,49,39.4,29.34277274
485150,122850,3,41011,Rother                ,GB,485150,122850,477884,125009,156.9,91,125,0.675,14.07,75.2,0.973,0.078,27.31,0.35,10.2,39.6,51,921,935,26.84,0.5,0.012,1.082,0.738,0.0288,1.077,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,28.8455,17.95754371
521950,119050,3,41012,Adur E Branch         ,GB,521950,119050,529213,120331,93.62,49,247,0.376,12.37,48.3,0.961,0.0707,23.37,0.34,11.6,37.6,48.2,829,827,43.78,0.785,0.0597,1.13,0.87,0.0768,1.116,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,28.458,23.28249348
561150,115050,3,41016,Cuckmere              ,GB,561150,115050,560883,118771,19.09,90,182,0.471,5,78.5,0.966,0.0434,8.75,0.34,11.5,37,48.7,855,835,42.07,0.45,0.013,1.379,0.757,0.0273,1.462,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,13.7075,5.12116261
504350,125550,3,41018,Kird                  ,GB,504350,125550,498540,128368,67.25,50,116,0.36,12.25,41,0.961,0.1069,22.87,0.35,11.2,36.3,47.9,820,811,45.73,-9.999,0.0009,-9.999,-9.999,0.0043,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,32,19.9025,17.77200575
505950,130850,3,41025,Loxwood Stream        ,GB,505950,130850,498040,134412,92.96,69,115,0.321,16.72,56.4,0.962,0.0936,29.76,0.35,11.6,36.1,48.7,812,804,46.47,0.359,0.0062,0.817,0.709,0.0178,1.048,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,30.031,24.92796274
537600,126150,3,41026,Cockhaise Brook       ,GB,537600,126150,537600,126150,36.14,103,204,0.441,7.14,97.8,0.877,0.0151,11.08,0.35,11.7,35.6,47.6,851,842,42.7,-9.999,0.0038,-9.999,0.742,0.011,1.06,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,10.23,6.803744197
521750,117300,3,41028,Chess Stream          ,GB,521750,117300,525651,115288,24.92,43,334,0.497,6.69,47,0.983,0.0971,11.6,0.34,11.4,36.5,46.8,849,845,36.06,0.578,0.0125,0.927,0.718,0.0135,0.821,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,45,6.658,6.217070673
431750,101950,3,42003,Lymington             ,GB,431750,101950,426184,105415,99.67,48,120,0.386,9.94,37.6,0.997,0.1071,19.83,0.33,10.5,36.9,46.8,854,873,39.21,-9.999,0.0035,-9.999,0.747,0.0131,0.702,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,27,22.011,29.08963013
431100,132950,3,42005,Wallop Brook          ,GB,431100,132950,428891,137030,53.51,87,132,0.955,6.93,42.6,1,0.0537,12.35,0.34,10.6,32.8,43.9,770,801,6.02,0.366,0.0056,0.73,0.615,0.0086,0.863,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,48,1.033,1.300371534
458950,114100,3,42006,Meon                  ,GB,458950,114100,463826,120638,75.85,113,237,0.952,13.37,84,0.979,0.0488,25.22,0.34,9.6,36.6,49.4,896,925,5.54,-9.999,0.0032,-9.999,0.571,0.0088,0.849,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,50,2.8895,2.330754837
415650,130400,3,43004,Bourne                ,GB,415650,130400,421744,146232,165.21,130,177,0.952,26.81,50.7,1,0.0561,47.3,0.34,10.7,32.4,40.9,768,787,5.94,0.527,0.021,0.737,0.692,0.0237,0.713,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,38,2.232,3.43255052
380750,127850,3,43019,Shreen Water          ,GB,380750,127850,380592,131883,30.36,125,157,0.565,5.76,51.7,0.993,0.063,11.52,0.35,10.7,33.9,44.2,884,916,32.24,0.502,0.0108,1.008,0.742,0.0152,0.978,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,13.5315,6.653926278
397050,140150,3,43801,Chitterne Brook       ,GB,397050,140150,396070,147184,68,158,134,0.974,12.6,70.9,1,0.0246,21.79,0.35,10.9,32.5,45.1,807,818,4.35,-9.999,0.0016,-9.999,-9.999,0.0008,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,16,3.606,1.592460225
386550,86700,3,44001,Frome                 ,GB,386550,86700,367872,93022,414.4,115,95,0.778,29.38,80.1,0.968,0.0711,54.9,0.37,11.2,38.6,51,968,1022,19.57,0.513,0.01,0.737,0.749,0.014,0.741,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,19,21.41,28.07046137
391250,87600,3,44002,Piddle                ,GB,391250,87600,377762,97463,183.79,105,143,0.86,23.11,79.5,0.969,0.0537,38.23,0.36,11,37,48.9,942,1004,12.93,-9.999,0.0033,-9.999,0.575,0.0051,0.904,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,44,8.17,8.840899342
370850,90350,3,44004,Frome                 ,GB,370850,90350,361401,98017,205.67,152,131,0.775,16.85,100.4,0.971,0.0348,31.37,0.38,11.3,39.8,51.4,1010,1074,20.56,0.513,0.0085,0.398,0.766,0.0123,0.385,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,16.049,17.1848403
353850,99950,3,44801,Hooke                 ,GB,353850,99950,352000,101792,11.76,201,151,0.597,3.51,81,0.923,0.0183,7.41,0.38,11.5,41.4,51.5,1030,1067,37.93,-9.999,0.0003,-9.999,-9.999,0.0013,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,18,1.3275,2.779193657
382200,93400,3,44810,Piddle                ,GB,382200,93400,373980,98698,107.23,124,143,0.882,14.63,88.1,0.99,0.0357,24.52,0.38,11.1,37.4,49.8,969,1049,11.93,-9.999,0.0033,-9.999,0.53,0.0051,0.759,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,16,5.1225,5.652675365
302050,105850,3,45003,Culm                  ,GB,302050,105850,308880,111882,228.88,153,233,0.585,15.76,70.1,0.993,0.065,30.57,0.4,11.1,36,47,971,995,31.82,-9.999,0.0038,-9.999,0.701,0.0139,0.652,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,48,72.5415,41.81890868
326200,95350,3,45004,Axe                   ,GB,326200,95350,332345,104570,288.53,138,123,0.498,20.97,90.2,0.996,0.0383,39.74,0.39,11.4,40.1,51.9,994,1052,38.81,-9.999,0.0045,-9.999,0.723,0.0109,0.903,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,45,106.125,71.92284212
308850,97150,3,45013,Tale                  ,GB,308850,97150,308981,102297,31.4,123,227,0.514,7.14,62.9,0.998,0.048,14.18,0.4,11.1,35.2,45,922,958,36.1,-9.999,0.0001,-9.999,0.548,0.0091,0.801,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,25,9.581,9.006604283
298050,132600,3,45818,Withiel Florey Stream ,GB,298050,132600,299130,134000,9.85,337,217,0.578,2.6,103.5,1,0.0056,4.66,0.42,11.9,44.2,61.5,1270,1339,32.47,-9.999,0,-9.999,-9.999,0,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,17,4.179,4.758045224
259500,135550,3,45819,Yeo                   ,GB,259500,135550,262294,139416,78.06,204,240,0.575,8.84,134.3,0.973,0.0113,16.32,0.5,12.6,45.4,57.7,1342,1462,32.7,-9.999,0.0002,-9.999,-9.999,0.0044,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,15.4555,27.57497145
233650,86650,3,47005,Ottery                ,GB,233650,86650,223677,91033,121.64,148,76,0.45,16.29,71.2,0.999,0.0465,29.19,0.49,12.2,39,53.8,1199,1204,38.95,-9.999,0.0027,-9.999,0.654,0.0051,0.746,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,47,62.766,55.32751148
224650,76450,3,47013,Withey Brook          ,GB,224650,76450,223310,75487,16.03,286,217,0.367,3.65,81.2,0.998,0.0593,7.13,0.48,13,48.6,66.4,1684,1763,49.17,-9.999,0,-9.999,-9.999,0,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,37,12.508,18.99122682
247650,68150,3,47015,Tavy                  ,GB,247650,68150,251815,76692,198.07,270,237,0.553,17.19,104.9,0.999,0.0295,32.69,0.48,12.8,50.8,66.9,1555,1559,30.89,0.701,0.0113,0.619,0.77,0.0123,0.644,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,28,112.1435,87.16384689
244550,94250,3,47805,Wolf                  ,GB,244550,94250,245919,95770,11.34,214,232,0.411,3.13,78.1,1,0.0066,5.59,0.5,12.1,37.7,48.5,1188,1297,40.73,-9.999,0,-9.999,-9.999,0.0007,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,19,13.169,8.056268465
165450,27250,3,48006,Cober                 ,GB,165450,27250,167298,32352,40.83,137,189,0.671,7.75,74.9,0.979,0.0337,13.66,0.44,11.5,41.6,53.5,1206,1205,17.32,0.756,0.0178,0.323,0.803,0.0189,0.34,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,21,5.53,9.59126493
167550,31050,3,48801,Cober                 ,GB,167550,31050,168391,33697,26.53,162,186,0.672,4.38,65,0.976,0.0351,8.28,0.44,11.6,42.4,55.1,1265,1260,14.86,-9.999,0.0035,-9.999,-9.999,0.004,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,22,2.855,7.040608309
255750,90250,3,50005,West Okement          ,GB,255750,90250,258022,87659,13.37,503,295,0.349,4.92,161.2,0.981,0.0143,9.95,0.49,13.9,64.1,89.1,2066,2199,49.39,-9.999,0,-9.999,-9.999,0,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,21.344,19.60437362
267250,106750,3,50007,Taw                   ,GB,267250,106750,264734,97339,72.16,234,16,0.49,13.46,95.4,0.994,0.046,28.46,0.46,12.2,41.1,57.1,1226,1229,35.04,-9.999,0.0011,-9.999,0.596,0.0056,0.829,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,36,40.2995,32.14459929
252750,101350,3,50008,Lew                   ,GB,252750,101350,250125,98332,71.18,175,9,0.406,7.05,81.5,0.999,0.0438,12.11,0.5,12.3,39.9,51.2,1192,1251,39.76,-9.999,0,-9.999,-9.999,0.0009,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,22,66.6955,39.01923375
250650,106950,3,50010,Torridge              ,GB,250650,106950,238420,112315,258.42,151,131,0.399,23.1,65.4,0.997,0.0487,42.19,0.49,12.6,40.2,53.1,1231,1235,42.51,-9.999,0.0016,-9.999,-9.999,0.0026,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,22,100.6635,124.1575406
259150,101950,3,50011,Okement               ,GB,259150,101950,258914,93284,80.2,316,357,0.478,12.69,129.9,0.981,0.0299,26.35,0.48,13,49.8,68.4,1509,1562,37.61,-9.999,0.0047,-9.999,0.763,0.0091,0.749,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,26,59.1775,46.3921391
289800,145850,3,51002,Horner Water          ,GB,289800,145850,287466,143161,20.38,341,25,0.539,6.3,213.9,0.978,0.0028,12.14,0.54,12.5,50.9,68.4,1485,1452,29.75,-9.999,0,-9.999,-9.999,0.0001,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,29,8.354,11.58430262
320550,125350,3,52003,Halsewater            ,GB,320550,125350,315396,130295,88.25,105,156,0.625,9.74,80.2,0.991,0.0666,19.69,0.35,11.2,35.8,47.1,851,886,30.51,0.701,0.0056,0.561,0.707,0.015,0.58,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,48,12.186,12.1131391
357350,116050,3,52006,Yeo                   ,GB,357350,116050,359794,112721,216.18,95,55,0.569,14.38,63.5,0.965,0.0722,29.6,0.38,11.2,37.6,46.9,865,904,34.27,0.714,0.0199,0.621,0.794,0.0285,0.502,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,48,50.1175,30.16410062
346100,114450,3,52007,Parrett               ,GB,346100,114450,347217,110232,74.26,73,12,0.537,7.48,68.5,1,0.0665,14.29,0.38,11.6,41.8,51.3,886,887,36.84,0.789,0.012,0.87,0.709,0.0237,0.877,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,44,30.6225,16.12505915
349850,129050,3,52011,Cary                  ,GB,349850,129050,355533,128169,84.62,38,215,0.532,11.7,30.2,1,0.2355,25.06,0.37,10.5,31.1,40.3,715,755,37.89,0.521,0.0127,0.663,0.706,0.0241,0.665,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,44,9.711,11.04831159
307850,120150,3,52014,Tone                  ,GB,307850,120150,304516,127449,57.67,240,138,0.553,11.67,144.9,0.937,0.0111,21,0.35,11.3,37.8,52.6,1101,1152,33.32,-9.999,0.0001,-9.999,-9.999,0.0015,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,44,13.3355,14.88324431
348300,171550,3,52015,Land Yeo              ,GB,348300,171550,351546,169292,23.33,94,322,0.669,6.12,73.3,0.933,0.0579,11.77,0.35,10.8,34.2,45.6,906,898,20.44,0.553,0.0138,0.803,0.741,0.0167,0.714,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,30,3.379,3.042402679
322050,138200,3,52016,Currypool Stream      ,GB,322050,138200,318469,137311,15.7,181,63,0.586,4.75,133.8,1,0.0375,9.02,0.35,11.5,36.6,48.2,934,970,29.19,-9.999,0,-9.999,-9.999,0,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,2.673,4.043969714
345150,163100,3,52017,Congresbury Yeo       ,GB,345150,163100,345150,163100,60.35,107,327,0.601,9.45,90.1,0.878,0.0595,16.53,0.35,11.1,37.6,49.1,985,965,25.6,0.554,0.0109,0.816,0.658,0.016,0.746,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,37,8.044,8.532567391
311350,127000,3,52025,Hillfarrance          ,GB,311350,127000,308310,128522,27.75,163,100,0.633,5.21,135.5,0.996,0.023,10.61,0.35,11.1,36.7,50.4,1009,1008,28.61,-9.999,0.0047,-9.999,0.748,0.0141,0.87,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,18,10.4085,6.301625447
390650,160550,3,53002,Semington Brook       ,GB,390650,160550,397337,157744,153.39,89,317,0.564,13.27,47.9,0.987,0.1214,24.45,0.34,10.2,30.3,40.1,712,756,33.01,0.627,0.0261,1.142,0.776,0.0299,1.136,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,33,14.92,15.55454611
364850,164750,3,53004,Chew                  ,GB,364850,164750,357940,160244,128.9,120,28,0.591,15.74,70.9,0.842,0.045,29.42,0.35,11.2,38.6,51,987,958,28.88,0.483,0.0088,0.87,0.615,0.0093,0.946,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,50,18.832,14.67310455
375750,149100,3,53025,Mells                 ,GB,375750,149100,367966,146969,118.05,179,70,0.656,12.06,60.5,0.943,0.0453,28.03,0.37,11.4,39.5,51.8,1056,1058,19.93,0.507,0.011,0.83,0.65,0.0195,0.952,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,30,21.57,17.74166872
383050,276750,3,54006,Stour                 ,GB,383050,276750,388302,287264,323.41,114,254,0.655,24.19,59.7,0.978,0.0543,46.98,0.3,10.7,31.1,38.8,693,701,26.94,0.834,0.1654,1.198,0.91,0.2267,1.216,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,24,19.2755,18.80052525
408650,253650,3,54007,Arrow                 ,GB,408650,253650,411025,265693,320.83,102,153,0.374,21.15,45.2,0.963,0.0944,35.24,0.28,10.7,32.4,41.6,689,695,41.2,0.658,0.0358,0.975,0.798,0.0437,0.99,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,33,53.293,42.45517856
377650,223350,3,54017,Leadon                ,GB,377650,223350,370614,233392,287.41,74,113,0.57,21,60.4,0.99,0.0766,41.15,0.33,10.1,32,41.4,685,713,35.6,0.541,0.0123,0.978,0.737,0.0099,0.967,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,48,47.6215,23.67719537
346650,309250,3,54018,Rea Brook             ,GB,346650,309250,336296,305670,173.1,183,52,0.508,16.67,89.5,0.991,0.0756,30.43,0.42,9.7,32,41,757,781,31.56,0.058,0.0049,0.079,0.677,0.0214,0.71,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,46,22.4885,24.59189776
433250,271550,3,54019,Avon                  ,GB,433250,271550,453915,278534,346.08,119,272,0.424,38.49,30.3,0.95,0.108,61.66,0.29,11.5,31.6,39.6,654,692,42.53,0.758,0.035,0.821,0.852,0.0455,0.84,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,46,32.5715,33.04022552
406250,244950,3,54023,Badsey Brook          ,GB,406250,244950,409677,241838,93.96,78,316,0.331,8.43,42.7,0.987,0.1527,16.31,0.29,10.9,32.5,41.8,653,682,47.79,0.647,0.0349,0.78,0.741,0.0311,0.76,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,10.1225,15.3579786
389150,226450,3,54026,Chelt                 ,GB,389150,226450,396161,221242,31.31,122,319,0.443,11.01,79.5,0.975,0.1034,17.21,0.33,10.4,33.7,43,726,722,36.07,0.826,0.1582,0.794,0.909,0.2049,0.757,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,24,9.2825,5.905311092
386300,239050,3,54032,Severn                ,GB,386300,239050,346245,296952,6864.88,170,114,0.562,136.73,88.3,0.978,0.0952,271.23,0.35,10.1,33.7,43.4,855,879,32.71,0.714,0.0221,0.626,0.838,0.0312,0.66,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,397.6,598.6104255
402400,240600,3,54036,Isbourne              ,GB,402400,240600,403964,231915,92.75,127,329,0.479,12.2,77.8,0.99,0.0694,21.39,0.33,10.5,32.4,42.1,701,737,39.2,0.565,0.0168,0.85,0.663,0.0116,0.896,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,37,13.924,12.91489713
363100,331450,3,54044,Tern                  ,GB,363100,331450,372032,336285,95.66,125,252,0.698,16.16,44.1,0.96,0.1004,26.71,0.34,9.7,29.7,38.8,739,794,25.05,0.598,0.0137,0.792,0.772,0.0194,0.766,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,37,4.852,6.186680857
363600,322000,3,54060,Potford Brook         ,GB,363600,322000,360975,324583,22.37,77,140,0.645,5.37,24.7,0.998,0.1328,10.71,0.34,9.4,28.4,36.6,677,682,26.79,0.338,0.0054,0.807,-9.999,0.0013,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,32,1.7735,2.027034265
456400,277750,3,54102,Avon                  ,GB,456400,277750,462407,279063,109.57,142,256,0.354,10.92,35,0.906,0.0951,21.45,0.29,12,31.5,38.9,668,695,44.77,-9.999,0.0047,-9.999,0.712,0.0063,1.044,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,33,13.593,13.24119802
426050,240550,3,54106,Stour                 ,GB,426050,240550,424857,236671,185.16,143,27,0.454,13.22,65,0.993,0.0417,24.06,0.31,10.9,34.7,42.9,677,702,41.27,0.561,0.015,0.994,0.686,0.0113,0.948,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,24,23.2725,22.97007301
355000,240300,3,55003,Lugg                  ,GB,355000,240300,338685,257804,885.11,190,127,0.588,51.82,94.7,0.99,0.1064,90.17,0.35,10,34.3,43.6,813,882,33.76,0.514,0.0074,0.707,0.689,0.0055,0.72,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,45.353,88.95443019
296950,267600,3,55005,Wye                   ,GB,296950,267600,291753,277164,164.46,392,118,0.419,18.22,183.4,0.997,0.0414,36.96,0.59,11.1,53.1,70.7,1656,1621,43.69,-9.999,0.0008,-9.999,-9.999,0.0014,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,32,114.109,118.7673736
284300,282550,3,55010,Wye                   ,GB,284300,282550,281560,284225,27.18,483,137,0.386,4.87,211.8,1,0.0183,9.88,0.66,13,72.3,96.8,2341,2320,47.75,-9.999,0.0001,-9.999,-9.999,0,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,51,50.404,39.18838778
299500,250650,3,55012,Irfon                 ,GB,299500,250650,289393,250197,246.4,333,136,0.431,20.56,158.6,0.997,0.0418,39.41,0.65,10.8,50,66.4,1627,1639,42.76,-9.999,0.0004,-9.999,-9.999,0.002,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,42,180.1125,159.1178889
302450,257800,3,55016,Ithon                 ,GB,302450,257800,309100,270212,358.95,324,157,0.427,32.92,132.2,0.998,0.0428,62.29,0.49,9.6,36.2,48.5,1066,1129,40.33,-9.999,0.0018,-9.999,-9.999,0.0031,-9.999,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,39,115.909,121.251641
352750,211050,3,55023,Wye                   ,GB,352750,211050,326244,248366,4016.42,227,127,0.542,130.4,116.1,0.979,0.0824,244.21,0.38,10.1,38.7,50.3,1010,1054,35.6,0.571,0.0067,0.665,0.723,0.0072,0.682,t,f,HiFlows-UK_3.1.2_WINFAP-FEH_data,40,529.6815,570.3324306
